Timestamp,Product Barcode,Quantity,Product,customer_id,Customer_Name,Email,Order_Code,Wix_Order_Number,Wix_Contact_Id
4/7/24,XJ75-84YL,1,,,,,,,
4/7/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/7/24,FFH39467DK,1,,,,,,,
4/7/24,YZVDHDMYZHI64YL,1,,,,,,,
4/6/24,YZVDHDMYZHI64YL,1,,,,,,,
4/6/24,YZVDHDMYZHI64YL,1,,,,,,,
4/6/24,YZVDHDMYZHI94YL,1,,,,,,,
4/6/24,HAG5537BZXLRIFIRG6PU,1,,,,,,,
4/6/24,YZVDHDMYZHI64YL,1,,,,,,,
4/6/24,FFH39467DK,1,,,,,,,
4/6/24,YZVDHDMYZHI64YL,1,,,,,,,
4/6/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/6/24,XJ75-84YL,1,,,,,,,
4/6/24,FFH39467DK,1,,,,,,,
4/6/24,FFH39467DK,1,,,,,,,
4/6/24,YZVDHDMYZHI94YL,1,,,,,,,
4/6/24,FFH39467DK,1,,,,,,,
4/6/24,YZVDHDMYZHI64YL,1,,,,,,,
4/6/24,YZVDHDMYZHI64YL,1,,,,,,,
4/5/24,XVQEJZGYZHI44YL,1,,,,,,,
4/5/24,XVQEJZGYZHI44YL,1,,,,,,,
4/4/24,YZVDHDMYZHI64YL,1,,,,,,,
4/4/24,YZVDHDMYZHI64YL,1,,,,,,,
4/4/24,YZVDHDMYZHI64YL,1,,,,,,,
4/4/24,YZVDHDMYZHI64YL,1,,,,,,,
4/4/24,FFH39467DK,1,,,,,,,
4/4/24,YZVDHDMYZHI94YL,1,,,,,,,
4/4/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,XJ75-84YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,FFH39467DK,1,,,,,,,
4/3/24,XJ75-84YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,FFH39467DK,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI94YL,1,,,,,,,
4/3/24,YZVDHDMYZHI94YL,1,,,,,,,
4/3/24,FFH39467DK,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/3/24,YZVDHDMYZHI64YL,1,,,,,,,
4/2/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/2/24,FFH39467DK,1,,,,,,,
4/2/24,YZVDHDMYZHI64YL,1,,,,,,,
4/2/24,FFH39467DK,1,,,,,,,
4/2/24,XJ75-84YL,1,,,,,,,
4/2/24,YZVDHDMYZHI94YL,1,,,,,,,
4/2/24,YZVDHDMYZHI64YL,1,,,,,,,
4/2/24,XVQEJZGYZHI44YL,1,,,,,,,
4/2/24,YZVDHDMYZHI64YL,1,,,,,,,
4/2/24,XJ75-84YL,1,,,,,,,
4/2/24,YZVDHDMYZHI64YL,1,,,,,,,
4/1/24,YZVDHDMYZHI94YL,1,,,,,,,
4/1/24,YZVDHDMYZHI94YL,1,,,,,,,
4/1/24,YZVDHDMYZHI64YL,1,,,,,,,
4/1/24,YZVDHDMYZHI64YL,1,,,,,,,
4/1/24,FFH39467DK,1,,,,,,,
4/1/24,YZVDHDMYZHI94YL,1,,,,,,,
4/1/24,YZVDHDMYZHI94YL,1,,,,,,,
4/1/24,YZVDHDMYZHI64YL,1,,,,,,,
4/1/24,YZVDHDMYZHI94YL,1,,,,,,,
4/1/24,FFH39467DK,1,,,,,,,
4/1/24,YZVDHDMYZHI64YL,1,,,,,,,
4/1/24,YZVDHDMYZHI64YL,1,,,,,,,
4/1/24,XJ75-84YL,1,,,,,,,
3/30/24,YZVDHDMYZHI64YL,1,,,,,,,
3/30/24,YZVDHDMYZHI64YL,1,,,,,,,
3/30/24,FFH39467DK,1,,,,,,,
3/29/24,YZVDHDMYZHI94YL,1,,,,,,,
3/29/24,GGG5814RX,1,,,,,,,
3/29/24,FFH39467DK,1,,,,,,,
3/29/24,MTK9342NL,1,,,,,,,
3/29/24,YZVDHDMYZHI64YL,1,,,,,,,
3/29/24,YZVDHDMYZHI94YL,1,,,,,,,
3/29/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/29/24,YZVDHDMYZHI64YL,1,,,,,,,
3/29/24,FFH39467DK,1,,,,,,,
3/28/24,FFH39467DK,1,,,,,,,
3/28/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/28/24,YZVDHDMYZHI94YL,1,,,,,,,
3/27/24,YZVDHDMYZHI64YL,1,,,,,,,
3/27/24,XJ75-84YL,1,,,,,,,
3/27/24,FFH39467DK,1,,,,,,,
3/27/24,YZVDHDMYZHI64YL,1,,,,,,,
3/27/24,YZVDHDMYZHI64YL,1,,,,,,,
3/27/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/27/24,FFH39467DK,1,,,,,,,
3/27/24,XJ75-84YL,1,,,,,,,
3/26/24,XJ75-84YL,1,,,,,,,
3/26/24,YZVDHDMYZHI64YL,1,,,,,,,
3/25/24,YZVDHDMYZHI64YL,1,,,,,,,
3/25/24,YZVDHDMYZHI64YL,1,,,,,,,
3/25/24,YZVDHDMYZHI64YL,1,,,,,,,
3/25/24,YZVDHDMYZHI94YL,1,,,,,,,
3/25/24,YZVDHDMYZHI64YL,1,,,,,,,
3/25/24,XJ75-84YL,1,,,,,,,
3/25/24,YZVDHDMYZHI64YL,1,,,,,,,
3/24/24,YZVDHDMYZHI64YL,1,,,,,,,
3/24/24,YZVDHDMYZHI64YL,1,,,,,,,
3/24/24,XJ75-84YL,1,,,,,,,
3/24/24,YZVDHDMYZHI64YL,1,,,,,,,
3/24/24,XVQEJZGYZHI44YL,1,,,,,,,
3/24/24,XVQEJZGYZHI44YL,1,,,,,,,
3/24/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/24/24,FFH39467DK,1,,,,,,,
3/23/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/23/24,YZVDHDMYZHI64YL,1,,,,,,,
3/23/24,YZVDHDMYZHI64YL,1,,,,,,,
3/23/24,YZVDHDMYZHI64YL,1,,,,,,,
3/23/24,YZVDHDMYZHI64YL,1,,,,,,,
3/23/24,XJ75-84YL,1,,,,,,,
3/23/24,YZVDHDMYZHI64YL,1,,,,,,,
3/23/24,XVQEJZGYZHI44YL,1,,,,,,,
3/22/24,YZVDHDMYZHI64YL,1,,,,,,,
3/22/24,XJ75-84YL,1,,,,,,,
3/22/24,YZVDHDMYZHI64YL,1,,,,,,,
3/22/24,YZVDHDMYZHI64YL,1,,,,,,,
3/22/24,YZVDHDMYZHI64YL,1,,,,,,,
3/22/24,YZVDHDMYZHI64YL,1,,,,,,,
3/22/24,XJ75-84YL,1,,,,,,,
3/21/24,YZVDHDMYZHI94YL,1,,,,,,,
3/21/24,FFH39467DK,1,,,,,,,
3/21/24,YZVDHDMYZHI94YL,1,,,,,,,
3/21/24,YZVDHDMYZHI64YL,1,,,,,,,
3/21/24,YZVDHDMYZHI94YL,1,,,,,,,
3/20/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/20/24,YZVDHDMYZHI64YL,1,,,,,,,
3/20/24,FFH39467DK,1,,,,,,,
3/20/24,YZVDHDMYZHI64YL,1,,,,,,,
3/20/24,YZVDHDMYZHI64YL,1,,,,,,,
3/20/24,YZVDHDMYZHI64YL,1,,,,,,,
3/20/24,FFH39467DK,1,,,,,,,
3/20/24,YZVDHDMYZHI94YL,1,,,,,,,
3/20/24,YZVDHDMYZHI94YL,1,,,,,,,
3/20/24,XJ75-84YL,1,,,,,,,
3/20/24,YZVDHDMYZHI64YL,1,,,,,,,
3/20/24,YZVDHDMYZHI64YL,1,,,,,,,
3/20/24,FFH39467DK,1,,,,,,,
3/20/24,XJ75-84YL,1,,,,,,,
3/20/24,YZVDHDMYZHI64YL,1,,,,,,,
3/20/24,YZVDHDMYZHI64YL,1,,,,,,,
3/20/24,YZVDHDMYZHI94YL,1,,,,,,,
3/19/24,YZVDHDMYZHI64YL,1,,,,,,,
3/19/24,YZVDHDMYZHI64YL,1,,,,,,,
3/19/24,YZVDHDMYZHI94YL,1,,,,,,,
3/19/24,FFH39467DK,1,,,,,,,
3/19/24,FFH39467DK,1,,,,,,,
3/19/24,YZVDHDMYZHI94YL,1,,,,,,,
3/19/24,YZVDHDMYZHI64YL,1,,,,,,,
3/19/24,XJ75-44YL,1,,,,,,,
3/19/24,YZVDHDMYZHI94YL,1,,,,,,,
3/18/24,YZVDHDMYZHI64YL,1,,,,,,,
3/18/24,XJ75-84YL,1,,,,,,,
3/18/24,FFH39467DK,1,,,,,,,
3/18/24,YZVDHDMYZHI64YL,1,,,,,,,
3/18/24,YZVDHDMYZHI64YL,1,,,,,,,
3/18/24,XJ75-84YL,1,,,,,,,
3/18/24,YZVDHDMYZHI64YL,1,,,,,,,
3/18/24,YZVDHDMYZHI64YL,1,,,,,,,
3/17/24,YZVDHDMYZHI64YL,1,,,,,,,
3/17/24,YZVDHDMYZHI64YL,1,,,,,,,
3/17/24,YZVDHDMYZHI64YL,1,,,,,,,
3/17/24,YZVDHDMYZHI64YL,1,,,,,,,
3/17/24,YZVDHDMYZHI64YL,1,,,,,,,
3/17/24,YZVDHDMYZHI64YL,1,,,,,,,
3/16/24,XJ75-84YL,1,,,,,,,
3/16/24,YZVDHDMYZHI64YL,1,,,,,,,
3/16/24,YZVDHDMYZHI64YL,1,,,,,,,
3/16/24,YZVDHDMYZHI64YL,1,,,,,,,
3/16/24,YZVDHDMYZHI64YL,1,,,,,,,
3/15/24,YZVDHDMYZHI64YL,1,,,,,,,
3/15/24,XVQEJZGYZHI44YL,1,,,,,,,
3/15/24,YZVDHDMYZHI64YL,1,,,,,,,
3/15/24,YZVDHDMYZHI94YL,1,,,,,,,
3/15/24,XJ75-84YL,1,,,,,,,
3/15/24,YZVDHDMYZHI64YL,1,,,,,,,
3/15/24,FFH39467DK,1,,,,,,,
3/15/24,XJ75-84YL,1,,,,,,,
3/15/24,YZVDHDMYZHI64YL,1,,,,,,,
3/14/24,XJ75-84YL,1,,,,,,,
3/14/24,YZVDHDMYZHI64YL,1,,,,,,,
3/14/24,YZVDHDMYZHI64YL,1,,,,,,,
3/14/24,FFH39467DK,1,,,,,,,
3/13/24,YZVDHDMYZHI94YL,1,,,,,,,
3/13/24,YZVDHDMYZHI94YL,1,,,,,,,
3/13/24,UK58452RX,1,,,,,,,
3/13/24,FFH39467DK,1,,,,,,,
3/13/24,YZVDHDMYZHI64YL,1,,,,,,,
3/13/24,FFH39467DK,1,,,,,,,
3/13/24,YZVDHDMYZHI64YL,1,,,,,,,
3/13/24,FFH39467DK,1,,,,,,,
3/13/24,GGG58135DK,1,,,,,,,
3/13/24,YZVDHDMYZHI64YL,1,,,,,,,
3/13/24,FFH39467DK,1,,,,,,,
3/13/24,XJ75-84YL,1,,,,,,,
3/13/24,YZVDHDMYZHI64YL,1,,,,,,,
3/13/24,YZVDHDMYZHI94YL,1,,,,,,,
3/13/24,XJ75-84YL,1,,,,,,,
3/12/24,YZVDHDMYZHI64YL,1,,,,,,,
3/12/24,YZVDHDMYZHI64YL,1,,,,,,,
3/12/24,YZVDHDMYZHI64YL,1,,,,,,,
3/12/24,YZVDHDMYZHI94YL,1,,,,,,,
3/12/24,YZVDHDMYZHI94YL,1,,,,,,,
3/12/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/12/24,UK58452RX,1,,,,,,,
3/11/24,FFH39467DK,1,,,,,,,
3/11/24,XJ75-84YL,1,,,,,,,
3/11/24,FFH39467DK,1,,,,,,,
3/11/24,FFH39467DK,1,,,,,,,
3/11/24,XJ75-84YL,1,,,,,,,
3/11/24,XJ75-84YL,1,,,,,,,
3/11/24,YZVDHDMYZHI64YL,1,,,,,,,
3/11/24,XVQEJZGYZHI44YL,1,,,,,,,
3/11/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/11/24,YZVDHDMYZHI94YL,1,,,,,,,
3/11/24,YZVDHDMYZHI64YL,1,,,,,,,
3/11/24,YZVDHDMYZHI94YL,1,,,,,,,
3/11/24,FFH39467DK,1,,,,,,,
3/11/24,XVQEJZGYZHI44YL,1,,,,,,,
3/10/24,FFH39467DK,1,,,,,,,
3/10/24,YZVDHDMYZHI94YL,1,,,,,,,
3/8/24,YZVDHDMYZHI94YL,1,,,,,,,
3/8/24,YZVDHDMYZHI64YL,1,,,,,,,
3/8/24,XJ75-84YL,1,,,,,,,
3/8/24,XJ75-84YL,1,,,,,,,
3/8/24,YZVDHDMYZHI64YL,1,,,,,,,
3/8/24,YZVDHDMYZHI64YL,1,,,,,,,
3/8/24,YZVDHDMYZHI64YL,1,,,,,,,
3/7/24,YZVDHDMYZHI64YL,1,,,,,,,
3/7/24,XVQEJZGYZHI44YL,1,,,,,,,
3/7/24,YZVDHDMYZHI94YL,1,,,,,,,
3/7/24,XJ75-84YL,1,,,,,,,
3/7/24,FFH39467DK,1,,,,,,,
3/7/24,YZVDHDMYZHI64YL,1,,,,,,,
3/7/24,XJ75-84YL,1,,,,,,,
3/7/24,FFH39467DK,1,,,,,,,
3/7/24,FFH39467DK,1,,,,,,,
3/7/24,YZVDHDMYZHI64YL,1,,,,,,,
3/7/24,YZVDHDMYZHI64YL,1,,,,,,,
3/7/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/6/24,FFH39467DK,1,,,,,,,
3/6/24,XJ75-84YL,1,,,,,,,
3/6/24,YZVDHDMYZHI64YL,1,,,,,,,
3/6/24,YZVDHDMYZHI64YL,1,,,,,,,
3/6/24,XJ75-84YL,1,,,,,,,
3/6/24,YZVDHDMYZHI94YL,1,,,,,,,
3/6/24,FFH39467DK,1,,,,,,,
3/6/24,FFH39467DK,1,,,,,,,
3/6/24,YZVDHDMYZHI64YL,1,,,,,,,
3/5/24,XJ75-84YL,1,,,,,,,
3/5/24,YZVDHDMYZHI64YL,1,,,,,,,
3/5/24,YZVDHDMYZHI64YL,1,,,,,,,
3/5/24,YZVDHDMYZHI94YL,1,,,,,,,
3/5/24,FFH39467DK,1,,,,,,,
3/5/24,FFH39467DK,1,,,,,,,
3/5/24,XJ75-84YL,1,,,,,,,
3/5/24,YZVDHDMYZHI64YL,1,,,,,,,
3/4/24,YZVDHDMYZHI64YL,1,,,,,,,
3/4/24,YZVDHDMYZHI64YL,1,,,,,,,
3/4/24,YZVDHDMYZHI94YL,1,,,,,,,
3/4/24,XJ75-84YL,1,,,,,,,
3/4/24,YZVDHDMYZHI64YL,1,,,,,,,
3/4/24,YZVDHDMYZHI94YL,1,,,,,,,
3/4/24,YZVDHDMYZHI64YL,1,,,,,,,
3/4/24,XJ75-84YL,1,,,,,,,
3/4/24,YZVDHDMYZHI64YL,1,,,,,,,
3/4/24,XVQEJZGYZHI44YL,1,,,,,,,
3/2/24,XJ75-84YL,1,,,,,,,
3/2/24,FFH39467DK,1,,,,,,,
3/2/24,YZVDHDMYZHI94YL,1,,,,,,,
3/2/24,XJ75-84YL,1,,,,,,,
3/2/24,YZVDHDMYZHI64YL,1,,,,,,,
3/2/24,YZVDHDMYZHI64YL,1,,,,,,,
3/2/24,YZVDHDMYZHI94YL,1,,,,,,,
3/2/24,XJ75-84YL,1,,,,,,,
3/2/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/2/24,UK58452RX,1,,,,,,,
3/2/24,XVQEJZGYZHI44YL,1,,,,,,,
3/1/24,YZVDHDMYZHI94YL,1,,,,,,,
3/1/24,HRKVLZUSKMHH52RX,1,,,,,,,
3/1/24,XJ75-84YL,1,,,,,,,
3/1/24,YZVDHDMYZHI64YL,1,,,,,,,
3/1/24,YZVDHDMYZHI64YL,1,,,,,,,
3/1/24,YZVDHDMYZHI64YL,1,,,,,,,
3/1/24,YZVDHDMYZHI94YL,1,,,,,,,
3/1/24,YZVDHDMYZHI94YL,1,,,,,,,
3/1/24,YZVDHDMYZHI64YL,1,,,,,,,
2/29/24,YZVDHDMYZHI64YL,1,,,,,,,
2/29/24,YZVDHDMYZHI94YL,1,,,,,,,
2/29/24,YZVDHDMYZHI64YL,1,,,,,,,
2/29/24,FFH39467DK,1,,,,,,,
2/29/24,YZVDHDMYZHI64YL,1,,,,,,,
2/29/24,FFH39467DK,1,,,,,,,
2/29/24,YZVDHDMYZHI64YL,1,,,,,,,
2/29/24,YZVDHDMYZHI64YL,1,,,,,,,
2/29/24,YZVDHDMYZHI64YL,1,,,,,,,
2/29/24,FFH39467DK,1,,,,,,,
2/29/24,HRKVLZUSKMHH52RX,1,,,,,,,
2/29/24,YZVDHDMYZHI94YL,20,,,,,,,
2/28/24,RFXWF52RX,1,,,,,,,
2/28/24,YZVDHDMYZHI94YL,1,,,,,,,
2/28/24,YZVDHDMYZHI64YL,1,,,,,,,
2/28/24,FFH39467DK,1,,,,,,,
2/28/24,YZVDHDMYZHI64YL,1,,,,,,,
2/28/24,FFH39467DK,1,,,,,,,
2/28/24,YZVDHDMYZHI64YL,1,,,,,,,
2/28/24,YZVDHDMYZHI64YL,1,,,,,,,
2/27/24,YZVDHDMYZHI64YL,1,,,,,,,
2/27/24,YZVDHDMYZHI64YL,1,,,,,,,
2/27/24,YZVDHDMYZHI64YL,1,,,,,,,
2/27/24,YZVDHDMYZHI64YL,1,,,,,,,
2/27/24,YZVDHDMYZHI64YL,1,,,,,,,
2/26/24,XJ75-84YL,1,,,,,,,
2/26/24,XVQEJZGYZHI44YL,1,,,,,,,
2/26/24,FFH39467DK,1,,,,,,,
2/26/24,YZVDHDMYZHI64YL,1,,,,,,,
2/26/24,YZVDHDMYZHI64YL,1,,,,,,,
2/26/24,YZVDHDMYZHI64YL,1,,,,,,,
2/26/24,YZVDHDMYZHI94YL,1,,,,,,,
2/26/24,YZVDHDMYZHI64YL,1,,,,,,,
2/26/24,YZVDHDMYZHI64YL,1,,,,,,,
2/25/24,YZVDHDMYZHI64YL,1,,,,,,,
2/25/24,YZVDHDMYZHI64YL,1,,,,,,,
2/24/24,XVQEJZGYZHI44YL,1,,,,,,,
2/24/24,YZVDHDMYZHI94YL,1,,,,,,,
2/24/24,FFH39467DK,1,,,,,,,
2/24/24,YZVDHDMYZHI94YL,1,,,,,,,
2/24/24,FFH39467DK,1,,,,,,,
2/24/24,YZVDHDMYZHI64YL,1,,,,,,,
2/24/24,YZVDHDMYZHI64YL,1,,,,,,,
2/23/24,FFH39467DK,1,,,,,,,
2/23/24,YZVDHDMYZHI64YL,1,,,,,,,
2/23/24,XJ75-84YL,1,,,,,,,
2/23/24,YZVDHDMYZHI64YL,1,,,,,,,
2/23/24,XJ75-84YL,1,,,,,,,
2/23/24,FFH39467DK,1,,,,,,,
2/23/24,YZVDHDMYZHI64YL,1,,,,,,,
2/23/24,FFH39467DK,1,,,,,,,
2/23/24,YZVDHDMYZHI64YL,1,,,,,,,
2/23/24,XVQEJZGYZHI44YL,1,,,,,,,
2/23/24,YZVDHDMYZHI64YL,1,,,,,,,
2/22/24,FFH39467DK,1,,,,,,,
2/22/24,YZVDHDMYZHI64YL,1,,,,,,,
2/22/24,FFH39467DK,1,,,,,,,
2/22/24,FFH39467DK,1,,,,,,,
2/22/24,YZVDHDMYZHI64YL,1,,,,,,,
2/22/24,XJ75-84YL,1,,,,,,,
2/21/24,XJ75-84YL,1,,,,,,,
2/21/24,XJ75-84YL,1,,,,,,,
2/21/24,YZVDHDMYZHI94YL,1,,,,,,,
2/21/24,YZVDHDMYZHI64YL,1,,,,,,,
2/21/24,YZVDHDMYZHI64YL,1,,,,,,,
2/21/24,YZVDHDMYZHI94YL,1,,,,,,,
2/21/24,YZVDHDMYZHI64YL,1,,,,,,,
2/21/24,YZVDHDMYZHI94YL,1,,,,,,,
2/20/24,YZVDHDMYZHI64YL,1,,,,,,,
2/20/24,FFH39467DK,1,,,,,,,
2/20/24,YZVDHDMYZHI64YL,1,,,,,,,
2/20/24,XJ75-84YL,1,,,,,,,
2/20/24,FFH39467DK,1,,,,,,,
2/20/24,XJ75-84YL,1,,,,,,,
2/20/24,YZVDHDMYZHI64YL,1,,,,,,,
2/20/24,YZVDHDMYZHI64YL,1,,,,,,,
2/20/24,FFH39467DK,1,,,,,,,
2/20/24,YZVDHDMYZHI64YL,1,,,,,,,
2/20/24,FFH39467DK,1,,,,,,,
2/19/24,XJ75-84YL,1,,,,,,,
2/19/24,XJ75-84YL,1,,,,,,,
2/19/24,XJ75-84YL,1,,,,,,,
2/19/24,YZVDHDMYZHI64YL,1,,,,,,,
2/19/24,YZVDHDMYZHI64YL,1,,,,,,,
2/19/24,XJ75-84YL,1,,,,,,,
2/19/24,YZVDHDMYZHI94YL,1,,,,,,,
2/17/24,YZVDHDMYZHI64YL,1,,,,,,,
2/17/24,YZVDHDMYZHI64YL,1,,,,,,,
2/17/24,XJ75-84YL,1,,,,,,,
2/17/24,YZVDHDMYZHI64YL,1,,,,,,,
2/17/24,HRKVLZUSKMHH52RX,1,,,,,,,
2/17/24,FFH39467DK,1,,,,,,,
2/17/24,XJ75-84YL,1,,,,,,,
2/17/24,YZVDHDMYZHI64YL,1,,,,,,,
2/16/24,YZVDHDMYZHI64YL,1,,,,,,,
2/16/24,YZVDHDMYZHI94YL,1,,,,,,,
2/16/24,YZVDHDMYZHI64YL,1,,,,,,,
2/16/24,YZVDHDMYZHI64YL,1,,,,,,,
2/16/24,YZVDHDMYZHI94YL,1,,,,,,,
2/16/24,YZVDHDMYZHI64YL,1,,,,,,,
2/16/24,YZVDHDMYZHI94YL,1,,,,,,,
2/16/24,YZVDHDMYZHI64YL,1,,,,,,,
2/15/24,XJ75-84YL,1,,,,,,,
2/15/24,FFH39467DK,1,,,,,,,
2/15/24,YZVDHDMYZHI64YL,1,,,,,,,
2/15/24,FFH39467DK,1,,,,,,,
2/15/24,YZVDHDMYZHI64YL,1,,,,,,,
2/14/24,YZVDHDMYZHI64YL,1,,,,,,,
2/14/24,YZVDHDMYZHI64YL,1,,,,,,,
2/14/24,YZVDHDMYZHI64YL,1,,,,,,,
2/14/24,XJ75-84YL,1,,,,,,,
2/14/24,YZVDHDMYZHI64YL,1,,,,,,,
2/14/24,HRKVLZUSKMHH52RX,1,,,,,,,
2/14/24,FFH39467DK,1,,,,,,,
2/14/24,FFH39467DK,1,,,,,,,
2/14/24,GGG58135DK,1,,,,,,,
2/14/24,YZVDHDMYZHI64YL,1,,,,,,,
2/13/24,YZVDHDMYZHI64YL,1,,,,,,,
2/13/24,YZVDHDMYZHI94YL,1,,,,,,,
2/13/24,YZVDHDMYZHI64YL,1,,,,,,,
2/13/24,FFH39467DK,1,,,,,,,
2/13/24,UK58452RX,1,,,,,,,
2/13/24,XJ75-84YL,1,,,,,,,
2/12/24,YZVDHDMYZHI64YL,1,,,,,,,
2/12/24,XJ75-84YL,1,,,,,,,
2/12/24,YZVDHDMYZHI64YL,1,,,,,,,
2/12/24,YZVDHDMYZHI94YL,1,,,,,,,
2/12/24,YZVDHDMYZHI64YL,1,,,,,,,
2/12/24,YZVDHDMYZHI64YL,1,,,,,,,
2/10/24,XJ75-84YL,1,,,,,,,
2/10/24,HRKVLZUSKMHH52RX,1,,,,,,,
2/10/24,XJ75-84YL,1,,,,,,,
2/10/24,XVQEJZGYZHI44YL,1,,,,,,,
2/10/24,XVQEJZGYZHI44YL,1,,,,,,,
2/9/24,YZVDHDMYZHI64YL,1,,,,,,,
2/9/24,YZVDHDMYZHI94YL,1,,,,,,,
2/9/24,YZVDHDMYZHI64YL,1,,,,,,,
2/9/24,HRKVLZUSKMHH52RX,1,,,,,,,
2/9/24,YZVDHDMYZHI64YL,1,,,,,,,
2/9/24,XJ75-84YL,1,,,,,,,
2/9/24,FFH39467DK,1,,,,,,,
2/9/24,FFH39467DK,1,,,,,,,
2/9/24,YZVDHDMYZHI64YL,1,,,,,,,
2/9/24,XJ75-84YL,1,,,,,,,
2/9/24,YZVDHDMYZHI94YL,1,,,,,,,
2/9/24,FFH39467DK,1,,,,,,,
2/8/24,FFH39467DK,1,,,,,,,
2/8/24,YZVDHDMYZHI64YL,1,,,,,,,
2/8/24,FFH39467DK,1,,,,,,,
2/8/24,YZVDHDMYZHI64YL,1,,,,,,,
2/8/24,YZVDHDMYZHI64YL,1,,,,,,,
2/7/24,XJ75-84YL,1,,,,,,,
2/7/24,XJ75-84YL,1,,,,,,,
2/7/24,FFH39467DK,1,,,,,,,
2/7/24,YZVDHDMYZHI64YL,1,,,,,,,
2/7/24,YZVDHDMYZHI64YL,1,,,,,,,
2/7/24,YZVDHDMYZHI64YL,1,,,,,,,
2/7/24,YZVDHDMYZHI64YL,1,,,,,,,
2/7/24,YZVDHDMYZHI64YL,1,,,,,,,
2/7/24,YZVDHDMYZHI94YL,1,,,,,,,
2/7/24,YZVDHDMYZHI64YL,1,,,,,,,
2/7/24,XJ75-84YL,1,,,,,,,
2/6/24,XJ75-84YL,1,,,,,,,
2/6/24,YZVDHDMYZHI64YL,1,,,,,,,
2/6/24,YZVDHDMYZHI64YL,1,,,,,,,
2/6/24,FFH39467DK,1,,,,,,,
2/6/24,XJ75-84YL,1,,,,,,,
2/6/24,YZVDHDMYZHI64YL,1,,,,,,,
2/6/24,YZVDHDMYZHI64YL,1,,,,,,,
2/6/24,YZVDHDMYZHI94YL,1,,,,,,,
2/6/24,XJ75-84YL,1,,,,,,,
2/5/24,XJ75-84YL,1,,,,,,,
2/5/24,YZVDHDMYZHI94YL,1,,,,,,,
2/5/24,YZVDHDMYZHI94YL,1,,,,,,,
2/5/24,FFH39467DK,1,,,,,,,
2/5/24,XJ75-84YL,1,,,,,,,
2/4/24,YZVDHDMYZHI64YL,1,,,,,,,
2/4/24,YZVDHDMYZHI64YL,1,,,,,,,
2/4/24,YZVDHDMYZHI64YL,1,,,,,,,
2/4/24,YZVDHDMYZHI94YL,1,,,,,,,
2/3/24,YZVDHDMYZHI64YL,1,,,,,,,
2/3/24,YZVDHDMYZHI64YL,1,,,,,,,
2/3/24,YZVDHDMYZHI94YL,1,,,,,,,
2/3/24,XJ75-84YL,1,,,,,,,
2/3/24,YZVDHDMYZHI94YL,1,,,,,,,
2/3/24,YZVDHDMYZHI64YL,1,,,,,,,
2/3/24,YZVDHDMYZHI64YL,1,,,,,,,
2/3/24,YZVDHDMYZHI64YL,1,,,,,,,
2/3/24,GGG58135DK,1,,,,,,,
2/3/24,XJ75-84YL,1,,,,,,,
2/3/24,YZVDHDMYZHI64YL,1,,,,,,,
2/2/24,FFH39467DK,1,,,,,,,
2/2/24,FFH39467DK,1,,,,,,,
2/2/24,FFH39467DK,1,,,,,,,
2/2/24,XJ75-84YL,1,,,,,,,
2/2/24,XVQEJZGYZHI44YL,1,,,,,,,
2/2/24,YZVDHDMYZHI64YL,1,,,,,,,
2/1/24,YZVDHDMYZHI64YL,1,,,,,,,
2/1/24,XJ75-84YL,1,,,,,,,
2/1/24,YZVDHDMYZHI64YL,1,,,,,,,
2/1/24,YZVDHDMYZHI64YL,1,,,,,,,
2/1/24,YZVDHDMYZHI64YL,1,,,,,,,
2/1/24,YZVDHDMYZHI94YL,1,,,,,,,
2/1/24,FFH39467DK,1,,,,,,,
1/31/24,YZVDHDMYZHI64YL,1,,,,,,,
1/31/24,YZVDHDMYZHI64YL,1,,,,,,,
1/31/24,XJ75-84YL,1,,,,,,,
